42.28173,-83.79861
42.28176,-83.7989
42.28173,-83.799

42.28761,-83.78834
42.28747,-83.78835
42.28736,-83.78834
42.28743,-83.78775
42.28757,-83.78776
42.28761,-83.78834

42.30205,-83.76598
42.30207,-83.76518
42.30225,-83.76519
42.30283,-83.76522
42.3028,-83.76601
42.30255,-83.76599
42.30206,-83.76598
42.30205,-83.76598

42.30027,-83.72559
42.30136,-83.72459
42.30175,-83.72416
42.30174,-83.72433
42.30173,-83.72552
42.30173,-83.7256
42.30173,-83.72583
42.30124,-83.72585
42.30122,-83.72566
42.30046,-83.72571
42.30027,-83.72559

42.26688,-83.68822
42.26676,-83.68807
42.26618,-83.68745
42.26612,-83.68754
42.26607,-83.68771
42.26608,-83.68736
42.26608,-83.68702
42.26614,-83.68707
42.26631,-83.68712
42.26653,-83.6872
42.26668,-83.68717
42.26678,-83.68721
42.26683,-83.68742
42.26691,-83.68748
42.26707,-83.68752
42.26718,-83.68755
42.26719,-83.68761
